periodo1,periodo2,periodo3,periodo4,periodo5,periodo6,periodo7,periodo8,periodo9,periodo10,periodo11,periodo12,activo_codigo,activo_subnumero,ejercicio,umb_code
955.1178,1432.6768,1910.2357,2387.7946,2865.3535,3342.9125,3820.4714,4298.0303,0.0000,0.0000,0.0000,0.0000,80000212,0,2025,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,477.5589,80000213,0,2024,HNL
955.1178,1432.6768,1910.2357,2387.7946,2865.3535,3342.9125,3820.4714,4298.0303,0.0000,0.0000,0.0000,0.0000,80000213,0,2025,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,898.5156,80000214,0,2024,HNL
1797.0312,2695.5468,3594.0623,4492.5779,5391.0935,6289.6091,7188.1247,8086.6403,0.0000,0.0000,0.0000,0.0000,80000214,0,2025,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,126.1458,80000215,0,2024,HNL
252.2916,378.4374,504.5832,630.7290,756.8748,883.0206,1009.1664,1135.3122,0.0000,0.0000,0.0000,0.0000,80000215,0,2025,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,815.8487,80000216,0,2024,HNL
1631.6974,2447.5461,3263.3948,4079.2434,4895.0921,5710.9408,6526.7895,7342.6382,0.0000,0.0000,0.0000,0.0000,80000216,0,2025,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3559.6151,80000217,0,2024,HNL
7119.2303,10678.8454,14238.4605,17798.0756,21357.6908,24917.3059,28476.9210,32036.5361,35596.1513,39155.7664,42715.3815,0.0000,80000217,0,2025,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,189.7500,80000218,0,2024,HNL
379.5000,569.2500,759.0000,948.7500,1138.5000,1328.2500,1518.0000,1707.7500,1897.5000,2087.2500,2277.0000,2466.7500,80000218,0,2025,HNL
2656.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80000218,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,311.4033,80000219,0,2024,HNL
622.8065,934.2098,1245.6131,1557.0163,1868.4196,2179.8228,2491.2261,2802.6294,3114.0326,3425.4359,3736.8392,4048.2424,80000219,0,2025,HNL
4359.6457,4671.0489,4982.4522,5293.8555,5605.2587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80000219,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3757.7876,80000220,0,2024,HNL
7515.5753,11273.3629,15031.1505,18788.9382,22546.7258,26304.5134,30062.3011,33820.0887,37577.8763,41335.6640,45093.4516,48851.2392,80000220,0,2025,HNL
52609.0269,56366.8145,60124.6021,63882.3898,67640.1774,71397.9650,75155.7527,78913.5403,82671.3279,0.0000,0.0000,0.0000,80000220,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1814.3730,80000221,0,2024,HNL
3628.7460,5443.1190,7257.4920,9071.8650,10886.2380,12700.6110,14514.9840,16329.3570,18143.7300,19958.1030,21772.4760,23586.8490,80000221,0,2025,HNL
25401.2220,27215.5950,29029.9680,30844.3410,32658.7140,34473.0870,36287.4600,38101.8330,39916.2060,41730.5790,43544.9520,0.0000,80000221,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,488.6063,80000222,0,2024,HNL
977.2125,1465.8188,1954.4250,2443.0313,2931.6375,3420.2438,3908.8500,4397.4563,4886.0625,5374.6688,5863.2750,6351.8812,80000222,0,2025,HNL
6840.4875,7329.0938,7817.7000,8306.3063,8794.9125,9283.5188,9772.1250,10260.7312,10749.3375,11237.9438,11726.5500,12215.1563,80000222,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,664.1250,80000231,0,2024,HNL
1328.2500,1992.3750,2656.5000,3320.6250,3984.7500,4648.8750,5313.0000,5977.1250,6641.2500,0.0000,0.0000,0.0000,80000231,0,2025,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,635.6625,80000232,0,2024,HNL
1271.3250,1906.9875,2542.6500,3178.3125,3813.9750,4449.6375,5085.3000,5720.9625,6356.6250,0.0000,0.0000,0.0000,80000232,0,2025,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,305.4402,80000233,0,2024,HNL
610.8805,916.3207,1221.7610,1527.2012,1832.6415,2138.0817,2443.5220,2748.9622,3054.4024,0.0000,0.0000,0.0000,80000233,0,2025,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.5785,80000238,0,2024,HNL
185.1571,277.7356,370.3141,462.8927,555.4712,648.0497,740.6282,833.2068,0.0000,0.0000,0.0000,0.0000,80000238,0,2025,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.7882,80000239,0,2024,HNL
81.5763,122.3645,163.1527,203.9408,244.7290,285.5172,326.3053,367.0935,407.8817,448.6698,489.4580,0.0000,80000239,0,2025,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.7882,80000240,0,2024,HNL
81.5763,122.3645,163.1527,203.9408,244.7290,285.5172,326.3053,367.0935,407.8817,448.6698,489.4580,0.0000,80000240,0,2025,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.7882,80000241,0,2024,HNL
81.5763,122.3645,163.1527,203.9408,244.7290,285.5172,326.3053,367.0935,407.8817,448.6698,489.4580,0.0000,80000241,0,2025,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.7882,80000242,0,2024,HNL
81.5763,122.3645,163.1527,203.9408,244.7290,285.5172,326.3053,367.0935,407.8817,448.6698,489.4580,0.0000,80000242,0,2025,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.7882,80000243,0,2024,HNL
81.5763,122.3645,163.1527,203.9408,244.7290,285.5172,326.3053,367.0935,407.8817,448.6698,489.4580,0.0000,80000243,0,2025,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,326.1431,20000002,0,2024,HNL
652.2862,978.4293,1304.5724,1630.7155,1956.8586,2283.0016,2609.1447,2935.2878,3261.4309,3587.5740,3913.7171,4239.8602,20000002,0,2025,HNL
4566.0033,4892.1464,5218.2895,5544.4326,5870.5757,6196.7187,6522.8618,6849.0049,7175.1480,7501.2911,7827.4342,8153.5773,20000002,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000326,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000326,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000326,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.8984,30000028,0,2024,HNL
119.7967,179.6951,239.5935,299.4918,359.3902,419.2886,479.1869,539.0853,598.9837,658.8820,718.7804,778.6788,30000028,0,2025,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000327,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000327,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000327,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000328,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000328,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000328,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000329,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000329,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000329,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000330,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000330,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000330,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000331,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000331,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000331,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000332,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000332,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000332,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000333,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000333,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000333,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000334,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000334,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000334,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000335,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000335,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000335,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000336,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000336,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000336,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000337,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000337,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000337,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000338,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000338,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000338,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000339,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000339,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000339,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000340,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000340,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000340,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000341,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000341,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000341,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,351.2854,20000003,0,2024,HNL
702.5708,1053.8562,1405.1416,1756.4270,2107.7124,2458.9978,2810.2832,3161.5686,3512.8540,3864.1394,4215.4248,4566.7101,20000003,0,2025,HNL
4917.9955,5269.2809,5620.5663,5971.8517,6323.1371,6674.4225,7025.7079,7376.9933,7728.2787,8079.5641,8430.8495,8782.1349,20000003,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000342,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000342,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000342,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000343,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000343,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000343,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000344,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000344,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000344,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000345,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000345,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000345,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000346,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000346,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000346,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000347,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000347,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000347,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000348,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000348,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000348,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000349,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000349,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000349,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000350,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000350,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000350,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000351,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000351,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000351,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000352,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000352,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000352,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000353,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000353,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000353,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000354,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000354,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000354,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000355,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000355,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000355,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000356,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000356,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000356,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000357,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000357,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000357,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000358,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000358,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000358,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000359,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000359,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000359,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000360,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000360,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000360,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000361,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000361,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000361,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000362,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000362,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000362,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000363,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000363,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000363,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000364,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000364,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000364,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000365,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000365,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000365,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000366,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000366,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000366,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000367,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000367,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000367,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000368,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000368,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000368,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000369,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000369,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000369,0,2026,HNL
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,80000370,0,2024,HNL
0.0165,0.0248,0.0330,0.0413,0.0495,0.0578,0.0660,0.0743,0.0825,0.0908,0.0990,0.1073,80000370,0,2025,HNL
0.1155,0.1238,0.1320,0.1403,0.1485,0.1568,0.1650,0.1733,0.1815,0.1898,0.1980,0.2063,80000370,0,2026,HNL
