id,createdat,createdby,modifiedat,modifiedby,material_producto_codigo,material_centrologistico_codigo,ejercicio,stockcompra1,stockcompra2,stockcompra3,stockcompra4,stockcompra5,stockcompra6,stockcompra7,stockcompra8,stockcompra9,stockcompra10,stockcompra11,stockcompra12,historico,bloqueouser,bloqueoadmin,escenario
5546ec9d-c27a-4584-a5fc-40815af79678,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,24000170,5000,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,f,f,f,1
e1f492d6-6188-4f68-916f-ec9b94e16da0,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,18000280,6000,2025,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,f,f,f,1
18646995-6f08-4517-9543-267b4d1ac6b0,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,18000101,6000,2025,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,f,f,f,1
cf8d8563-19ca-46f4-a7f2-a62176ee6a4e,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,16000000,6000,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,f,f,f,1
ac20f64d-a07e-4b25-8bad-92fa246c7eb8,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,10000230,1000,2025,561.5800,424.9400,444.6600,614.1500,441.5600,506.3100,491.9600,499.6500,576.1400,504.5200,446.2200,539.9300,f,f,f,1
ecc01c21-0bc0-4ad6-8c12-a0ab13457f03,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,24000014,5003,2025,49.5000,45.1000,52.8000,42.9000,51.7000,55.0000,57.2000,56.1000,60.5000,55.0000,59.4000,66.0000,f,f,f,1
b33ae021-f85f-4bef-950a-69cb567fa554,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,10000110,1000,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,f,f,f,1
4adf7b8e-cf16-49c7-b03f-5f7ef7f2b656,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,18000034,6000,2025,366.0000,366.0000,366.0000,366.0000,366.0000,366.0000,366.0000,366.0000,366.0000,366.0000,366.0000,366.0000,f,f,f,1
4805a77f-71b3-4bfb-986a-e44095f4814a,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,18000310,6000,2025,228.0000,228.0000,228.0000,228.0000,228.0000,228.0000,228.0000,228.0000,228.0000,228.0000,228.0000,228.0000,f,f,f,1
ebee5442-6338-4640-8343-6f6bdc37041f,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,10000057,1000,2025,24697.1900,22228.4400,24688.5900,23272.0400,27727.0800,25583.5900,26388.5600,28265.8200,23926.1600,29235.8600,28039.9400,26213.0100,f,f,f,1
2b47f92b-fdbd-4436-92f0-715b08ff4cd2,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,10000041,1000,2025,153.5200,138.0400,148.3000,166.1500,167.8100,156.6100,174.4700,167.6300,163.4100,182.3000,168.3200,163.6200,f,f,f,1
f8fb357f-00ff-4a00-becc-974b3a41485a,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,24000010,5003,2025,133.1000,130.9000,136.4000,128.7000,137.5000,138.6000,140.8000,139.7000,144.1000,138.6000,143.0000,149.6000,f,f,f,1
4f5855bf-f9b9-4d0b-86c9-f2029be1e3db,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,18000250,6000,2025,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,f,f,f,1
34806bc4-2d14-4541-b6de-23081ebcb871,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,18000302,6000,2025,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,f,f,f,1
cb00907f-17e6-4ffc-be36-d0cf4ac072ae,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,18000047,6000,2025,61500.0000,61500.0000,61500.0000,61500.0000,61500.0000,61500.0000,61500.0000,61500.0000,61500.0000,61500.0000,61500.0000,61500.0000,f,f,f,1
992c55ca-a49b-4650-a26d-574b4000d964,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,18000051,6010,2025,23000.0000,23000.0000,23000.0000,23000.0000,23000.0000,23000.0000,23000.0000,23000.0000,23000.0000,23000.0000,23000.0000,23000.0000,f,f,f,1
d17ec474-0d58-4795-b60d-0c622f907391,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,18000052,6010,2025,32666.0000,32666.0000,32666.0000,32666.0000,32666.0000,32666.0000,32666.0000,32666.0000,32666.0000,32666.0000,32666.0000,32666.0000,f,f,f,1
19af0099-a73f-4b3b-b57a-75f0e27efac6,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,18000211,6010,2025,3000.0000,3000.0000,3000.0000,3000.0000,3000.0000,3000.0000,3000.0000,3000.0000,3000.0000,3000.0000,3000.0000,3000.0000,f,f,f,1
32bb32cb-4a93-4546-af31-a59001133db3,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,14000006,2020,2025,0.0000,8300.0000,0.0000,0.0000,0.0000,0.0000,8300.0000,0.0000,0.0000,0.0000,0.0000,8300.0000,f,f,f,1
03da9d18-8c5b-46fe-a479-80e8c2ffa292,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,24000137,5001,2025,9420.4000,6799.1000,9295.0000,5997.2000,9297.2000,9432.5000,8330.3000,10665.6000,10800.9000,8564.6000,9175.1000,12974.5000,f,f,f,1
d697ad03-af61-41fd-93c2-53e9d58cdc70,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,18000170,6000,2025,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,f,f,f,1
98d8000a-ae9f-4cf4-88a2-bbf1844f7cb1,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,10000210,1000,2025,21582.9200,19458.5800,21636.0400,20565.7100,24278.1900,22436.9500,23256.9000,24679.3500,21015.0600,25599.9600,24555.1300,23052.6900,f,f,f,1
5d479896-a055-464a-af7e-927a1b712195,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,24000011,5003,2025,253.0000,251.9000,264.0000,254.1000,258.5000,266.2000,264.0000,257.4000,270.6000,260.7000,260.7000,291.5000,f,f,f,1
7257e7c2-47a2-4c3d-b2f8-e9da994a5623,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,10000006,1000,2025,39987.5300,36031.9300,39851.0700,38222.4600,44847.6300,41378.2400,42967.9100,45623.4700,39025.7500,47331.4600,45319.0500,42428.1200,f,f,f,1
6d9ee563-5728-4926-9199-8750dae96f22,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,10000320,1000,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,f,f,f,1
06f2713d-e939-4555-9cd2-78bd1f8db3fe,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,10000018,1000,2025,23656.1400,21286.0400,23588.6800,22491.1600,26543.0100,24465.2300,25361.7000,27002.3000,23048.9100,27993.0900,26773.1000,25110.0100,f,f,f,1
e660b5b9-140c-4616-aa5b-e30ed3c94300,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,18000061,6010,2025,770000.0000,770000.0000,770000.0000,770000.0000,770000.0000,770000.0000,770000.0000,770000.0000,770000.0000,770000.0000,770000.0000,770000.0000,f,f,f,1
8a1dc54d-6bb8-4725-a8be-9e76639239a8,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,24000138,5001,2025,2826.1200,2039.7300,2788.5000,1799.1600,2789.1600,2829.7500,2499.0900,3199.6800,3240.2700,2569.3800,2752.5300,3892.3500,f,f,f,1
6107a1db-95b6-45ff-894a-d4609ae61188,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,18000026,6010,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,f,f,f,1
15fe0374-5a04-4e3c-8c2f-fd6e3335b8f5,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,18000311,6000,2025,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,1500.0000,f,f,f,1
46755dab-3ab2-42e2-8b8c-d803d0d98104,2025-07-22 17:38:53.573,NMATAMOROS,2025-08-01 21:23:19.077,NMATAMOROS,18000047,6010,2025,123000.0000,123000.0000,123000.0000,123000.0000,123000.0000,123000.0000,123000.0000,123000.0000,123000.0000,123000.0000,123000.0000,123000.0000,f,f,f,1
