createdat,createdby,modifiedat,modifiedby,centrologistico_codigo,unidadproductiva_codigo,materialformula_codigo,material_codigo,ejercicio,cantidad01,cantidad02,cantidad03,cantidad04,cantidad05,cantidad06,cantidad07,cantidad08,cantidad09,cantidad10,cantidad11,cantidad12,escenario,bloqueouser,bloqueoadmin,historico
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000050,10000263,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.2000,7.8010,19.5000,5.7100,7.8000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000050,10000273,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2736.0000,5736.0000,5701.0000,19839.0000,2736.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000050,10000290,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,100.0000,150.0000,205.0000,60.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000000,2024,170076.9800,42470.0000,166275.4700,32400.0000,137800.0000,62370.0000,151900.0000,98000.0000,31500.0000,99750.0000,66700.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000001,2024,166172.6000,42100.0000,161901.4000,34592.0000,163960.0000,67244.0000,178210.0000,137040.0000,44869.0000,135438.5000,94549.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000002,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000004,2024,1975.8600,540.0000,2106.5400,440.0000,2016.0000,862.4000,2382.0000,2072.0000,666.0000,2109.0000,1406.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000005,2024,979.6800,520.0000,0.0000,0.0000,1125.0000,770.0000,875.0000,0.0000,729.0000,2308.5000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000006,2024,1168.0800,620.0000,2618.6200,512.0000,2088.0000,893.2000,2306.0000,1736.0000,621.0000,1966.5000,1216.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000000,10000008,2024,1022.8400,260.0000,1014.2600,208.0000,585.0000,400.4000,1025.0000,756.0000,234.0000,741.0000,513.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000008,10000036,2024,0.0000,0.0000,0.0000,2628.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000050,10000296,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,200.8000,150.0000,205.0000,60.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000050,10000310,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1092.0000,0.0000,2320.5000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000050,12000050,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59920.0000,102040.0000,153040.0000,203360.0000,61420.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000000,2024,1365.0000,1127.5000,1563.4500,1319.0000,1483.3000,726.8000,1137.5000,921.3000,1592.5000,1008.3000,1137.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000001,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21140.6000,6145.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000002,2024,18410.4000,15399.3000,21510.5000,18447.6000,22515.2400,12309.6000,15162.0000,15112.2000,18.6000,9027.2000,15114.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000004,2024,696.0000,580.0000,812.0000,696.0000,812.0000,464.0000,580.0000,580.0000,812.0000,580.0000,580.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000006,2024,39.0000,32.5000,45.5000,39.0000,45.5000,26.0000,32.5000,32.5000,45.5000,32.5000,32.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000008,2024,69.0000,57.5000,80.5000,69.0000,80.5000,46.0000,57.5000,57.5000,80.5000,57.5000,57.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000009,2024,300.0000,200.0000,350.0000,100.0000,350.0000,100.0000,0.0000,250.0000,150.0000,250.0000,250.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000010,2024,45.0000,37.5000,52.5000,45.0000,45.0000,30.0000,37.5000,22.5000,52.5000,37.5000,37.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000012,2024,30.0000,25.0000,35.0000,30.0000,35.0000,20.0000,25.0000,25.0000,35.0000,25.0000,25.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000013,2024,69.0000,57.5000,80.5000,69.0000,80.5000,46.0000,57.5000,57.5000,80.5000,57.5000,57.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000018,2024,18.0000,15.0000,21.0000,18.0000,21.0000,12.0000,15.0000,15.0000,21.0000,15.0000,15.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000023,2024,15.0000,10.0000,17.5000,15.0000,5.0000,10.0000,12.5000,12.5000,17.5000,7.5000,12.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000034,2024,627.0000,522.3500,731.5000,627.0000,731.5000,418.0000,522.5000,522.5000,731.5000,522.5000,522.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000036,2024,7908.0000,6590.0000,9226.0000,7908.0000,7908.0000,5272.0000,6590.0000,6590.0000,9226.0000,6590.0000,6590.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000042,2024,6.0000,7.5000,10.5000,9.0000,10.5000,6.0000,7.5000,7.5000,10.5000,7.5000,7.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000053,2024,4.5000,3.7500,5.2500,9.0000,10.5000,6.0000,7.5000,7.5000,10.5000,7.5000,7.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000057,2024,18.0000,15.0000,21.0000,18.0000,21.0000,12.0000,15.0000,15.0000,21.0000,15.0000,15.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000071,2024,45.0000,30.0000,52.5000,45.0000,52.5000,30.0000,37.5000,37.5000,52.5000,37.5000,37.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000180,2024,37.5000,31.2500,43.7500,37.5000,43.7500,25.0000,31.2500,31.2500,43.7500,31.2500,31.2500,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000200,2024,15.0000,12.5000,17.5000,15.0000,17.5000,10.0000,12.5000,12.5000,17.5000,12.5000,12.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000210,2024,87.0000,72.5000,101.5000,87.0000,101.5000,58.0000,72.5000,72.5000,101.5000,72.5000,72.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000220,2024,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000230,2024,15.0000,12.5000,17.5000,15.0000,2.5000,0.0000,7.5000,12.5000,7.5000,12.5000,12.5000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000263,2024,3.9000,3.2500,4.5500,3.9000,4.5500,2.6000,3.2500,3.2500,4.5500,3.2500,3.2500,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000290,2024,0.0000,0.0000,0.0000,30.0000,35.0000,20.0000,25.0000,25.0000,35.0000,25.0000,25.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000292,2024,0.0000,0.0000,0.0000,23.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000295,2024,90.0000,75.0000,105.0000,74.8800,110.5000,60.0000,75.0000,75.0000,105.0000,75.0000,75.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000296,2024,30.0000,25.0000,35.0000,30.0000,35.1600,20.0000,25.0000,25.0000,35.0000,25.0000,25.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,10000310,2024,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,250.0000,0.0000,200.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-21 14:24:47.848,DEVELOPER,2025-08-27 22:26:17.984,DBULNES,1000,ABA,12000060,12000060,2024,29943.0000,24923.0000,34940.0000,29880.0000,34565.0000,19830.0000,24799.0000,24538.0000,34648.0000,24680.0000,24756.0000,0.0000,1,f,f,t
