createdat,createdby,modifiedat,modifiedby,unidadproductiva_codigo,centrocosto_codigo,material_codigo,ejercicio,escenario,operacion,operaciondescripcion,porcentaje,esporcentaje,cantidad01,cantidad02,cantidad03,cantidad04,cantidad05,cantidad06,cantidad07,cantidad08,cantidad09,cantidad10,cantidad11,cantidad12,bloqueouser,bloqueoadmin,historico
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131700002,21000220,2024,1,0020,Congelado,0.0000,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3408.7500,878.1000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,21000240,2024,1,0010,Corte,0.0000,"",113.9160,111.7830,116.2850,142.4130,104.0210,71.7230,118.7660,60.6260,109.8810,97.0580,214.3340,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300001,21000240,2024,1,0020,Tenderizado,22.0000,%,25.0615,24.5923,25.5827,31.3309,22.8846,15.7791,26.1285,13.3377,24.1738,21.3528,47.1535,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,21000240,2024,1,0030,Empaque,0.0000,"",113.9160,111.7830,116.2850,142.4130,104.0210,71.7230,118.7660,60.6260,109.8810,97.0580,214.3340,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131700001,21000240,2024,1,0040,Fresco,0.0000,"",113.9160,111.7830,116.2850,142.4130,104.0210,71.7230,118.7660,60.6260,109.8810,97.0580,214.3340,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,21000241,2024,1,0010,Corte,0.0000,"",1413.2150,2124.4710,2103.4210,2216.8540,2873.6840,2451.4240,3789.5930,4009.8230,4015.4210,3320.8120,3054.7300,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300001,21000241,2024,1,0020,Tenderizado,22.0000,%,310.9073,467.3836,462.7526,487.7079,632.2105,539.3133,833.7105,882.1611,883.3926,730.5786,672.0406,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,21000241,2024,1,0030,Empaque,0.0000,"",1413.2150,2124.4710,2103.4210,2216.8540,2873.6840,2451.4240,3789.5930,4009.8230,4015.4210,3320.8120,3054.7300,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131700001,21000241,2024,1,0040,Fresco,0.0000,"",1413.2150,2124.4710,2103.4210,2216.8540,2873.6840,2451.4240,3789.5930,4009.8230,4015.4210,3320.8120,3054.7300,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131700002,21000260,2024,1,0010,Congelado,0.0000,"",1590.7500,4213.1500,4298.3500,3497.0000,3107.6500,2658.5000,2217.5000,2863.7000,3413.1000,3602.2500,2719.4500,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131700002,21000280,2024,1,0010,Congelado,0.0000,"",0.0000,3022.6000,0.0000,631.3000,1658.7000,2392.6000,1803.6400,3951.7600,3496.3050,2098.0600,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131700002,21000281,2024,1,0010,Congelado,0.0000,"",0.0000,6958.9000,0.0000,413.0000,2102.4000,4148.0100,2451.4500,7537.6000,3680.1500,7643.3740,7518.5800,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131100002,13000068,2024,1,0010,Recolección y Empaque Menudo,0.0000,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3073.7000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131100001,13000066,2024,1,0010,Pollo Beneficiado,0.0000,"",811302.6500,851600.7000,821185.0150,863566.8000,753969.2300,719212.2690,786802.4000,786810.2790,763338.3000,672477.0820,746029.5540,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300001,13000066,2024,1,0020,Tenderizado,30.0000,%,243390.7950,255480.2100,246355.5045,259070.0400,226190.7690,215763.6807,236040.7200,236043.0837,229001.4900,201743.1246,223808.8662,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,13000066,2024,1,0030,Corte,0.0000,"",811302.6500,851600.7000,821185.0150,863566.8000,753969.2300,719212.2690,786802.4000,786810.2790,763338.3000,672477.0820,746029.5540,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000066,2024,1,0040,Empaque,0.0000,"",811302.6500,851600.7000,821185.0150,863566.8000,753969.2300,719212.2690,786802.4000,786810.2790,763338.3000,672477.0820,746029.5540,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131100002,13000064,2024,1,0010,Recolección y Empaque Menudo,0.0000,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3122.6000,2017.2000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131100002,13000063,2024,1,0010,Recolección y Empaque Menudo,0.0000,"",343674.4100,265989.4000,263779.0500,262875.0500,251540.4000,286409.6000,290349.8500,321115.9500,331162.3000,306086.6000,320350.2500,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,13000062,2024,1,0010,Corte,0.0000,"",39846.6000,88176.4000,127556.7000,135189.2000,92074.1000,91402.6000,142275.1000,66887.3000,51081.1000,97200.3000,43094.1200,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200002,13000062,2024,1,0020,Deshuese,0.0000,"",39846.6000,88176.4000,127556.7000,135189.2000,92074.1000,91402.6000,142275.1000,66887.3000,51081.1000,97200.3000,43094.1200,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000062,2024,1,0030,Empaque,0.0000,"",39846.6000,88176.4000,127556.7000,135189.2000,92074.1000,91402.6000,142275.1000,66887.3000,51081.1000,97200.3000,43094.1200,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131100002,13000061,2024,1,0010,Recolección y Empaque de Menudos,0.0000,"",2131.6600,2314.4000,1436.0000,1638.0000,3651.4000,2289.0000,1798.3400,4435.4000,2820.0000,532.2000,2097.3000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131100002,13000060,2024,1,0010,Recolección y Empaque Menudo,0.0000,"",103.4000,407.2000,313.6000,392.8000,460.4000,341.2000,413.8000,227.2000,0.0000,4.5200,311.8000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000060,2024,1,0020,Empaque,0.0000,"",103.4000,407.2000,313.6000,392.8000,460.4000,341.2000,413.8000,227.2000,0.0000,4.5200,311.8000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131100002,13000059,2024,1,0010,Recolección y Empaque Menudo,0.0000,"",128316.6500,88596.4500,91970.3000,81735.4000,82771.6000,99122.6000,108275.3000,110725.6000,113814.5000,100706.5000,103694.6800,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,13000058,2024,1,0010,Corte,0.0000,"",4678.4000,4957.4000,1788.9000,2105.2500,4412.3500,2833.8000,2715.6000,5359.1500,4567.9000,2897.1000,4169.6500,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200002,13000058,2024,1,0020,Deshuese,0.0000,"",4678.4000,4957.4000,1788.9000,2105.2500,4412.3500,2833.8000,2715.6000,5359.1500,4567.9000,2897.1000,4169.6500,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131500001,13000058,2024,1,0030,Proceso Ulterior,0.0000,"",4678.4000,4957.4000,1788.9000,2105.2500,4412.3500,2833.8000,2715.6000,5359.1500,4567.9000,2897.1000,4169.6500,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000058,2024,1,0040,Empaque,0.0000,"",4678.4000,4957.4000,1788.9000,2105.2500,4412.3500,2833.8000,2715.6000,5359.1500,4567.9000,2897.1000,4169.6500,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,13000055,2024,1,0010,Corte,0.0000,"",83.5300,657.4000,132.3600,250.8000,744.7000,357.7000,966.2000,611.2900,107.8000,103.4600,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200002,13000055,2024,1,0020,Deshuese,0.0000,"",83.5300,657.4000,132.3600,250.8000,744.7000,357.7000,966.2000,611.2900,107.8000,103.4600,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131500001,13000055,2024,1,0030,Proceso Ulterior,0.0000,"",83.5300,657.4000,132.3600,250.8000,744.7000,357.7000,966.2000,611.2900,107.8000,103.4600,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000055,2024,1,0040,Empaque,0.0000,"",83.5300,657.4000,132.3600,250.8000,744.7000,357.7000,966.2000,611.2900,107.8000,103.4600,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,13000053,2024,1,0010,Corte,0.0000,"",163.3000,0.0000,154.4000,307.1000,0.0000,111.6000,118.2000,0.0000,8.6000,14.0800,92.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300001,13000053,2024,1,0020,Tenderizado,22.0000,%,35.9260,0.0000,33.9680,67.5620,0.0000,24.5520,26.0040,0.0000,1.8920,3.0976,20.2400,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000053,2024,1,0030,Empaque,0.0000,"",163.3000,0.0000,154.4000,307.1000,0.0000,111.6000,118.2000,0.0000,8.6000,14.0800,92.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,13000050,2024,1,0010,Corte,0.0000,"",273.9000,343.0000,184.0000,429.0000,426.2000,379.6000,0.0000,0.0000,52.8000,202.9500,214.4000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000050,2024,1,0030,Empaque,0.0000,"",273.9000,343.0000,184.0000,429.0000,426.2000,379.6000,0.0000,0.0000,52.8000,202.9500,214.4000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300001,13000050,2024,1,0020,Tenderizado,20.0000,%,54.7800,68.6000,36.8000,85.8000,85.2400,75.9200,0.0000,0.0000,10.5600,40.5900,42.8800,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,13000049,2024,1,0010,Corte,0.0000,"",0.0000,264.2000,0.0000,322.4000,0.0000,268.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000049,2024,1,0030,Empaque,0.0000,"",0.0000,264.2000,0.0000,322.4000,0.0000,268.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300001,13000049,2024,1,0020,Tenderizado,20.0000,%,0.0000,52.8400,0.0000,64.4800,0.0000,53.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300001,13000048,2024,1,0010,Tenderizado,24.0000,%,30.9120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.5600,0.0000,0.0000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200002,13000048,2024,1,0020,Deshuese,0.0000,"",128.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,494.0000,0.0000,0.0000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000048,2024,1,0030,Empaque,0.0000,"",128.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,494.0000,0.0000,0.0000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,13000044,2024,1,0010,Corte,0.0000,"",16205.3000,16592.8000,15881.6000,12449.0000,13597.6000,15491.0000,13628.2000,9161.4000,16048.8000,9063.1000,8035.8500,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200002,13000044,2024,1,0020,Deshuese,0.0000,"",16205.3000,16592.8000,15881.6000,12449.0000,13597.6000,15491.0000,13628.2000,9161.4000,16048.8000,9063.1000,8035.8500,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000044,2024,1,0030,Empaque,0.0000,"",16205.3000,16592.8000,15881.6000,12449.0000,13597.6000,15491.0000,13628.2000,9161.4000,16048.8000,9063.1000,8035.8500,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,13000043,2024,1,0010,Corte,0.0000,"",26946.3000,9775.1000,15640.8600,26136.3000,13234.6000,11033.3000,13584.4000,31744.4000,5996.6000,9666.1500,3681.5000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200002,13000043,2024,1,0020,Deshuese,0.0000,"",26946.3000,9775.1000,15640.8600,26136.3000,13234.6000,11033.3000,13584.4000,31744.4000,5996.6000,9666.1500,3681.5000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300001,13000043,2024,1,0030,Tenderizado,22.0000,%,5928.1860,2150.5220,3440.9892,5749.9860,2911.6120,2427.3260,2988.5680,6983.7680,1319.2520,2126.5530,809.9300,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000043,2024,1,0040,Empaque,0.0000,"",26946.3000,9775.1000,15640.8600,26136.3000,13234.6000,11033.3000,13584.4000,31744.4000,5996.6000,9666.1500,3681.5000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,13000041,2024,1,0010,Corte,0.0000,"",897.2900,805.8000,233.8400,1051.9000,935.0000,323.8000,778.2900,1602.8400,10.0000,664.2000,793.7500,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200002,13000041,2024,1,0020,Deshuese,0.0000,"",897.2900,805.8000,233.8400,1051.9000,935.0000,323.8000,778.2900,1602.8400,10.0000,664.2000,793.7500,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000041,2024,1,0030,Empaque,0.0000,"",897.2900,805.8000,233.8400,1051.9000,935.0000,323.8000,778.2900,1602.8400,10.0000,664.2000,793.7500,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,13000040,2024,1,0010,Corte,0.0000,"",5149.1600,4720.7000,3762.6100,4311.9800,5225.0000,4809.2000,7406.8100,5209.9300,4617.0000,3053.4000,5575.5000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200002,13000040,2024,1,0020,Deshuese,0.0000,"",5149.1600,4720.7000,3762.6100,4311.9800,5225.0000,4809.2000,7406.8100,5209.9300,4617.0000,3053.4000,5575.5000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300001,13000040,2024,1,0030,TENDERIZADO,22.0000,%,1132.8152,1038.5540,827.7742,948.6356,1149.5000,1058.0240,1629.4982,1146.1846,1015.7400,671.7480,1226.6100,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000040,2024,1,0040,Empaque,0.0000,"",5149.1600,4720.7000,3762.6100,4311.9800,5225.0000,4809.2000,7406.8100,5209.9300,4617.0000,3053.4000,5575.5000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300001,13000039,2024,1,0010,Tenderizado,24.0000,%,55.7760,167.9040,31.2768,88.8192,39.5040,36.3840,23.2128,379.3368,85.2480,2.4000,24.2400,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200002,13000039,2024,1,0020,Deshuese,0.0000,"",232.4000,699.6000,130.3200,370.0800,164.6000,151.6000,96.7200,1580.5700,355.2000,10.0000,101.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000039,2024,1,0030,Empaque,0.0000,"",232.4000,699.6000,130.3200,370.0800,164.6000,151.6000,96.7200,1580.5700,355.2000,10.0000,101.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,13000038,2024,1,0010,Corte,0.0000,"",0.0000,96.0000,0.0000,0.0000,0.0000,121.8000,248.3000,251.2000,110.2000,0.0000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300001,13000038,2024,1,0020,Tenderizado,24.0000,%,0.0000,23.0400,0.0000,0.0000,0.0000,29.2320,59.5920,60.2880,26.4480,0.0000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000038,2024,1,0030,Empaque,0.0000,"",0.0000,96.0000,0.0000,0.0000,0.0000,121.8000,248.3000,251.2000,110.2000,0.0000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,13000037,2024,1,0010,Corte,0.0000,"",2007.5000,1699.9000,557.2400,1679.6000,2182.8000,716.6000,1641.0000,2256.2500,2565.0000,1278.7000,1262.7500,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300001,13000037,2024,1,0020,Tenderizado,21.0000,%,421.5750,356.9790,117.0204,352.7160,458.3880,150.4860,344.6100,473.8125,538.6500,268.5270,265.1775,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000037,2024,1,0030,Empaque,0.0000,"",2007.5000,1699.9000,557.2400,1679.6000,2182.8000,716.6000,1641.0000,2256.2500,2565.0000,1278.7000,1262.7500,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,13000035,2024,1,0010,Corte,0.0000,"",3288.6800,4402.3000,3093.8600,4538.0800,2447.2000,2174.7000,2652.8400,3125.7500,3613.6000,2569.4500,3819.6000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200002,13000035,2024,1,0020,Deshuese,0.0000,"",3288.6800,4402.3000,3093.8600,4538.0800,2447.2000,2174.7000,2652.8400,3125.7500,3613.6000,2569.4500,3819.6000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000035,2024,1,0030,Empaque,0.0000,"",3288.6800,4402.3000,3093.8600,4538.0800,2447.2000,2174.7000,2652.8400,3125.7500,3613.6000,2569.4500,3819.6000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,13000034,2024,1,0010,Corte,0.0000,"",11890.4000,10403.4000,10830.2000,11520.2000,12157.0000,11950.4500,10594.8000,11063.7500,10787.7000,10267.4500,14895.6000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200002,13000034,2024,1,0020,Deshuese,0.0000,"",11890.4000,10403.4000,10830.2000,11520.2000,12157.0000,11950.4500,10594.8000,11063.7500,10787.7000,10267.4500,14895.6000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000034,2024,1,0030,Empaque,0.0000,"",11890.4000,10403.4000,10830.2000,11520.2000,12157.0000,11950.4500,10594.8000,11063.7500,10787.7000,10267.4500,14895.6000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,13000079,2024,1,0010,Corte,0.0000,"",35238.0000,27994.7000,37689.6000,46998.2000,71330.9000,41320.9000,57167.9000,2103.5000,2849.7000,16922.7500,6607.5000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200002,13000079,2024,1,0020,Deshuese,0.0000,"",35238.0000,27994.7000,37689.6000,46998.2000,71330.9000,41320.9000,57167.9000,2103.5000,2849.7000,16922.7500,6607.5000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000079,2024,1,0030,Empaque,0.0000,"",35238.0000,27994.7000,37689.6000,46998.2000,71330.9000,41320.9000,57167.9000,2103.5000,2849.7000,16922.7500,6607.5000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131100001,13000031,2024,1,0010,Pollo Beneficiado,0.0000,"",67665.2000,72392.1000,0.0000,69679.0000,0.0000,68919.1000,0.0000,75530.1000,54107.0000,0.0000,50629.4000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300001,13000031,2024,1,0020,Tenderizado,24.0000,%,16239.6480,17374.1040,0.0000,16722.9600,0.0000,16540.5840,0.0000,18127.2240,12985.6800,0.0000,12151.0560,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000031,2024,1,0030,Empaque,0.0000,"",67665.2000,72392.1000,0.0000,69679.0000,0.0000,68919.1000,0.0000,75530.1000,54107.0000,0.0000,50629.4000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131100001,13000030,2024,1,0010,Pollo Beneficiado,0.0000,"",1099633.8400,1086552.7300,1106426.1700,1075312.4500,1012982.3000,1111941.0700,1152398.4700,1179551.0300,1107880.5400,1063546.1600,1071326.5500,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300001,13000030,2024,1,0020,Tenderizado,24.0000,%,263912.1216,260772.6552,265542.2808,258074.9880,243115.7520,266865.8568,276575.6328,283092.2472,265891.3296,255251.0784,257118.3720,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131100001,13000029,2024,1,0010,Pollo Beneficiado,0.0000,"",1017087.6000,1004988.4500,1023370.0500,994591.9500,1280057.0800,1249472.1700,1235616.8100,1091005.6500,1024715.2500,983708.9200,990905.2600,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131100001,13000022,2024,1,0010,Pollo Beneficiado,0.0000,"",1433.1600,1501.2700,571.3600,706.1100,1413.6300,929.5200,874.1200,1154.3900,1441.2600,739.6300,931.5200,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300001,13000022,2024,1,0020,Tenderizado,24.0000,%,343.9584,360.3048,137.1264,169.4664,339.2712,223.0848,209.7888,277.0536,345.9024,177.5112,223.5648,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000022,2024,1,0030,Empaque,0.0000,"",1433.1600,1501.2700,571.3600,706.1100,1413.6300,929.5200,874.1200,1154.3900,1441.2600,739.6300,931.5200,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131100001,13000023,2024,1,0010,Pollo Beneficiado,0.0000,"",3064.0000,3817.0000,4616.0000,4111.0000,5586.0000,4973.0000,5783.0000,5156.0000,4992.0000,4374.0000,5972.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000023,2024,1,0020,Empaque,0.0000,"",3064.0000,3817.0000,4616.0000,4111.0000,5586.0000,4973.0000,5783.0000,5156.0000,4992.0000,4374.0000,5972.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131100001,13000090,2024,1,0010,Pollo Beneficiado,0.0000,"",96.5300,0.0000,62.4000,44.2000,35.0000,33.4000,82.1600,3078.3600,368.4000,471.9000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131300001,13000090,2024,1,0020,Tenderizado,26.0000,%,25.0978,0.0000,16.2240,11.4920,9.1000,8.6840,21.3616,800.3736,95.7840,122.6940,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131200001,13000090,2024,1,0030,Corte,0.0000,"",96.5300,0.0000,62.4000,44.2000,35.0000,33.4000,82.1600,3078.3600,368.4000,471.9000,0.0000,0.0000,f,f,t
2025-08-27 22:26:19.246,DBULNES,2025-08-27 22:26:19.246,DBULNES,PPP,1131600001,13000090,2024,1,0040,Empaque,0.0000,"",96.5300,0.0000,62.4000,44.2000,35.0000,33.4000,82.1600,3078.3600,368.4000,471.9000,0.0000,0.0000,f,f,t
